date,type,description,key,source_module,observed_from,close_time,status
2026-04-11,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-04-12,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-04-18,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-04-19,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-04-25,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-04-26,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-05-02,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-05-03,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-05-09,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-05-10,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-05-16,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-05-17,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-05-23,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-05-24,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-05-25,CLOSED,Memorial Day,fedwire_memorial_day,module:us_fedwire_holidays,,,CONFIRMED
2026-05-30,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-05-31,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-06-06,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-06-07,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-06-13,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-06-14,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-06-19,CLOSED,Juneteenth National Independence Day,fedwire_juneteenth,module:us_fedwire_holidays,,,CONFIRMED
2026-06-20,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-06-21,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-06-27,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-06-28,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-07-04,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-07-05,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-07-11,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-07-12,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-07-18,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-07-19,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-07-25,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-07-26,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-08-01,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-08-02,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-08-08,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-08-09,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-08-15,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-08-16,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-08-22,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-08-23,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-08-29,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-08-30,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-09-05,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-09-06,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-09-07,CLOSED,Labor Day,fedwire_labor_day,module:us_fedwire_holidays,,,CONFIRMED
2026-09-12,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-09-13,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-09-19,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-09-20,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-09-26,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-09-27,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-10-03,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-10-04,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-10-10,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-10-11,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-10-12,CLOSED,Columbus Day,fedwire_columbus_day,module:us_fedwire_holidays,,,CONFIRMED
2026-10-17,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-10-18,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-10-24,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-10-25,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-10-31,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-11-01,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-11-07,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-11-08,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-11-11,CLOSED,Veterans Day,fedwire_veterans_day,module:us_fedwire_holidays,,,CONFIRMED
2026-11-14,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-11-15,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-11-21,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-11-22,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-11-26,CLOSED,Thanksgiving Day,fedwire_thanksgiving_day,module:us_fedwire_holidays,,,CONFIRMED
2026-11-28,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-11-29,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-12-05,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-12-06,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-12-12,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-12-13,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-12-19,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-12-20,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-12-25,CLOSED,Christmas Day,fedwire_christmas_day,module:us_fedwire_holidays,,,CONFIRMED
2026-12-26,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-12-27,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-01-01,CLOSED,New Year's Day,fedwire_new_years_day,module:us_fedwire_holidays,,,CONFIRMED
2027-01-02,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-01-03,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-01-09,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-01-10,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-01-16,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-01-17,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-01-18,CLOSED,Martin Luther King Jr. Day,fedwire_martin_luther_king_jr_day,module:us_fedwire_holidays,,,CONFIRMED
2027-01-23,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-01-24,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-01-30,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-01-31,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-02-06,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-02-07,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-02-13,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-02-14,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-02-15,CLOSED,Washington's Birthday (Presidents Day),fedwire_washingtons_birthday,module:us_fedwire_holidays,,,CONFIRMED
2027-02-20,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-02-21,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-02-27,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-02-28,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-03-06,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-03-07,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-03-13,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-03-14,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-03-20,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-03-21,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-03-27,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-03-28,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-04-03,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-04-04,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-04-10,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-04-11,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-04-17,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-04-18,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-04-24,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-04-25,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-05-01,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-05-02,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-05-08,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-05-09,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-05-15,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-05-16,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-05-22,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-05-23,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-05-29,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-05-30,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-05-31,CLOSED,Memorial Day,fedwire_memorial_day,module:us_fedwire_holidays,,,CONFIRMED
2027-06-05,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-06-06,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-06-12,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-06-13,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-06-19,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-06-20,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-06-26,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-06-27,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-07-03,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-07-04,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-07-05,CLOSED,Independence Day,fedwire_independence_day,module:us_fedwire_holidays,2027-07-04,,CONFIRMED
2027-07-10,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-07-11,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-07-17,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-07-18,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-07-24,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-07-25,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-07-31,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-08-01,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-08-07,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-08-08,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-08-14,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-08-15,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-08-21,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-08-22,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-08-28,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-08-29,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-09-04,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-09-05,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-09-06,CLOSED,Labor Day,fedwire_labor_day,module:us_fedwire_holidays,,,CONFIRMED
2027-09-11,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-09-12,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-09-18,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-09-19,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-09-25,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-09-26,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-10-02,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-10-03,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-10-09,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-10-10,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-10-11,CLOSED,Columbus Day,fedwire_columbus_day,module:us_fedwire_holidays,,,CONFIRMED
2027-10-16,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-10-17,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-10-23,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-10-24,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-10-30,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-10-31,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-11-06,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-11-07,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-11-11,CLOSED,Veterans Day,fedwire_veterans_day,module:us_fedwire_holidays,,,CONFIRMED
2027-11-13,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-11-14,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-11-20,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-11-21,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-11-25,CLOSED,Thanksgiving Day,fedwire_thanksgiving_day,module:us_fedwire_holidays,,,CONFIRMED
2027-11-27,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-11-28,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-12-04,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-12-05,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-12-11,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-12-12,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-12-18,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-12-19,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2027-12-25,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2027-12-26,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
