date,type,description
2011-04-30,WEEKEND,Saturday
2011-05-01,WEEKEND,Sunday
2011-05-07,WEEKEND,Saturday
2011-05-08,WEEKEND,Sunday
2011-05-14,WEEKEND,Saturday
2011-05-15,WEEKEND,Sunday
2011-05-21,WEEKEND,Saturday
2011-05-22,WEEKEND,Sunday
2011-05-28,WEEKEND,Saturday
2011-05-29,WEEKEND,Sunday
2011-05-30,CLOSED,Memorial Day
2011-06-04,WEEKEND,Saturday
2011-06-05,WEEKEND,Sunday
2011-06-11,WEEKEND,Saturday
2011-06-12,WEEKEND,Sunday
2011-06-18,WEEKEND,Saturday
2011-06-19,WEEKEND,Sunday
2011-06-25,WEEKEND,Saturday
2011-06-26,WEEKEND,Sunday
2011-07-02,WEEKEND,Saturday
2011-07-03,WEEKEND,Sunday
2011-07-04,CLOSED,Independence Day
2011-07-09,WEEKEND,Saturday
2011-07-10,WEEKEND,Sunday
2011-07-16,WEEKEND,Saturday
2011-07-17,WEEKEND,Sunday
2011-07-23,WEEKEND,Saturday
2011-07-24,WEEKEND,Sunday
2011-07-30,WEEKEND,Saturday
2011-07-31,WEEKEND,Sunday
2011-08-06,WEEKEND,Saturday
2011-08-07,WEEKEND,Sunday
2011-08-13,WEEKEND,Saturday
2011-08-14,WEEKEND,Sunday
2011-08-20,WEEKEND,Saturday
2011-08-21,WEEKEND,Sunday
2011-08-27,WEEKEND,Saturday
2011-08-28,WEEKEND,Sunday
2011-09-03,WEEKEND,Saturday
2011-09-04,WEEKEND,Sunday
2011-09-05,CLOSED,Labor Day
2011-09-10,WEEKEND,Saturday
2011-09-11,WEEKEND,Sunday
2011-09-17,WEEKEND,Saturday
2011-09-18,WEEKEND,Sunday
2011-09-24,WEEKEND,Saturday
2011-09-25,WEEKEND,Sunday
2011-10-01,WEEKEND,Saturday
2011-10-02,WEEKEND,Sunday
2011-10-08,WEEKEND,Saturday
2011-10-09,WEEKEND,Sunday
2011-10-15,WEEKEND,Saturday
2011-10-16,WEEKEND,Sunday
2011-10-22,WEEKEND,Saturday
2011-10-23,WEEKEND,Sunday
2011-10-29,WEEKEND,Saturday
2011-10-30,WEEKEND,Sunday
2011-11-05,WEEKEND,Saturday
2011-11-06,WEEKEND,Sunday
2011-11-12,WEEKEND,Saturday
2011-11-13,WEEKEND,Sunday
2011-11-19,WEEKEND,Saturday
2011-11-20,WEEKEND,Sunday
2011-11-24,CLOSED,Thanksgiving Day
2011-11-26,WEEKEND,Saturday
2011-11-27,WEEKEND,Sunday
2011-12-03,WEEKEND,Saturday
2011-12-04,WEEKEND,Sunday
2011-12-10,WEEKEND,Saturday
2011-12-11,WEEKEND,Sunday
2011-12-17,WEEKEND,Saturday
2011-12-18,WEEKEND,Sunday
2011-12-24,WEEKEND,Saturday
2011-12-25,CLOSED,Christmas Day
2011-12-31,WEEKEND,Saturday
2012-01-01,CLOSED,New Year's Day
2012-01-07,WEEKEND,Saturday
2012-01-08,WEEKEND,Sunday
2012-01-14,WEEKEND,Saturday
2012-01-15,WEEKEND,Sunday
2012-01-21,WEEKEND,Saturday
2012-01-22,WEEKEND,Sunday
2012-01-28,WEEKEND,Saturday
2012-01-29,WEEKEND,Sunday
2012-02-04,WEEKEND,Saturday
2012-02-05,WEEKEND,Sunday
2012-02-11,WEEKEND,Saturday
2012-02-12,WEEKEND,Sunday
2012-02-18,WEEKEND,Saturday
2012-02-19,WEEKEND,Sunday
2012-02-25,WEEKEND,Saturday
2012-02-26,WEEKEND,Sunday
2012-03-03,WEEKEND,Saturday
2012-03-04,WEEKEND,Sunday
2012-03-10,WEEKEND,Saturday
2012-03-11,WEEKEND,Sunday
2012-03-17,WEEKEND,Saturday
2012-03-18,WEEKEND,Sunday
2012-03-24,WEEKEND,Saturday
2012-03-25,WEEKEND,Sunday
2012-03-31,WEEKEND,Saturday
2012-04-01,WEEKEND,Sunday
2012-04-07,WEEKEND,Saturday
2012-04-08,WEEKEND,Sunday
2012-04-14,WEEKEND,Saturday
2012-04-15,WEEKEND,Sunday
2012-04-21,WEEKEND,Saturday
2012-04-22,WEEKEND,Sunday
2012-04-28,WEEKEND,Saturday
2012-04-29,WEEKEND,Sunday
2012-05-05,WEEKEND,Saturday
2012-05-06,WEEKEND,Sunday
2012-05-12,WEEKEND,Saturday
2012-05-13,WEEKEND,Sunday
2012-05-19,WEEKEND,Saturday
2012-05-20,WEEKEND,Sunday
2012-05-26,WEEKEND,Saturday
2012-05-27,WEEKEND,Sunday
2012-05-28,CLOSED,Memorial Day
2012-06-02,WEEKEND,Saturday
2012-06-03,WEEKEND,Sunday
2012-06-09,WEEKEND,Saturday
2012-06-10,WEEKEND,Sunday
2012-06-16,WEEKEND,Saturday
2012-06-17,WEEKEND,Sunday
2012-06-23,WEEKEND,Saturday
2012-06-24,WEEKEND,Sunday
2012-06-30,WEEKEND,Saturday
2012-07-01,WEEKEND,Sunday
2012-07-04,CLOSED,Independence Day
2012-07-07,WEEKEND,Saturday
2012-07-08,WEEKEND,Sunday
2012-07-14,WEEKEND,Saturday
2012-07-15,WEEKEND,Sunday
2012-07-21,WEEKEND,Saturday
2012-07-22,WEEKEND,Sunday
2012-07-28,WEEKEND,Saturday
2012-07-29,WEEKEND,Sunday
2012-08-04,WEEKEND,Saturday
2012-08-05,WEEKEND,Sunday
2012-08-11,WEEKEND,Saturday
2012-08-12,WEEKEND,Sunday
2012-08-18,WEEKEND,Saturday
2012-08-19,WEEKEND,Sunday
2012-08-25,WEEKEND,Saturday
2012-08-26,WEEKEND,Sunday
2012-09-01,WEEKEND,Saturday
2012-09-02,WEEKEND,Sunday
2012-09-03,CLOSED,Labor Day
2012-09-08,WEEKEND,Saturday
2012-09-09,WEEKEND,Sunday
2012-09-15,WEEKEND,Saturday
2012-09-16,WEEKEND,Sunday
2012-09-22,WEEKEND,Saturday
2012-09-23,WEEKEND,Sunday
2012-09-29,WEEKEND,Saturday
2012-09-30,WEEKEND,Sunday
2012-10-06,WEEKEND,Saturday
2012-10-07,WEEKEND,Sunday
2012-10-13,WEEKEND,Saturday
2012-10-14,WEEKEND,Sunday
2012-10-20,WEEKEND,Saturday
2012-10-21,WEEKEND,Sunday
2012-10-27,WEEKEND,Saturday
2012-10-28,WEEKEND,Sunday
2012-11-03,WEEKEND,Saturday
2012-11-04,WEEKEND,Sunday
2012-11-10,WEEKEND,Saturday
2012-11-11,WEEKEND,Sunday
2012-11-17,WEEKEND,Saturday
2012-11-18,WEEKEND,Sunday
2012-11-22,CLOSED,Thanksgiving Day
2012-11-24,WEEKEND,Saturday
2012-11-25,WEEKEND,Sunday
2012-12-01,WEEKEND,Saturday
2012-12-02,WEEKEND,Sunday
2012-12-08,WEEKEND,Saturday
2012-12-09,WEEKEND,Sunday
2012-12-15,WEEKEND,Saturday
2012-12-16,WEEKEND,Sunday
2012-12-22,WEEKEND,Saturday
2012-12-23,WEEKEND,Sunday
2012-12-25,CLOSED,Christmas Day
2012-12-29,WEEKEND,Saturday
2012-12-30,WEEKEND,Sunday
2013-01-01,CLOSED,New Year's Day
2013-01-05,WEEKEND,Saturday
2013-01-06,WEEKEND,Sunday
2013-01-12,WEEKEND,Saturday
2013-01-13,WEEKEND,Sunday
2013-01-19,WEEKEND,Saturday
2013-01-20,WEEKEND,Sunday
2013-01-26,WEEKEND,Saturday
2013-01-27,WEEKEND,Sunday
2013-02-02,WEEKEND,Saturday
2013-02-03,WEEKEND,Sunday
2013-02-09,WEEKEND,Saturday
2013-02-10,WEEKEND,Sunday
2013-02-16,WEEKEND,Saturday
2013-02-17,WEEKEND,Sunday
2013-02-23,WEEKEND,Saturday
2013-02-24,WEEKEND,Sunday
2013-03-02,WEEKEND,Saturday
2013-03-03,WEEKEND,Sunday
2013-03-09,WEEKEND,Saturday
2013-03-10,WEEKEND,Sunday
2013-03-16,WEEKEND,Saturday
2013-03-17,WEEKEND,Sunday
2013-03-23,WEEKEND,Saturday
2013-03-24,WEEKEND,Sunday
2013-03-30,WEEKEND,Saturday
2013-03-31,WEEKEND,Sunday
2013-04-06,WEEKEND,Saturday
2013-04-07,WEEKEND,Sunday
2013-04-13,WEEKEND,Saturday
2013-04-14,WEEKEND,Sunday
2013-04-20,WEEKEND,Saturday
2013-04-21,WEEKEND,Sunday
2013-04-27,WEEKEND,Saturday
2013-04-28,WEEKEND,Sunday
2013-05-04,WEEKEND,Saturday
2013-05-05,WEEKEND,Sunday
2013-05-11,WEEKEND,Saturday
2013-05-12,WEEKEND,Sunday
2013-05-18,WEEKEND,Saturday
2013-05-19,WEEKEND,Sunday
2013-05-25,WEEKEND,Saturday
2013-05-26,WEEKEND,Sunday
2013-05-27,CLOSED,Memorial Day
2013-06-01,WEEKEND,Saturday
2013-06-02,WEEKEND,Sunday
2013-06-08,WEEKEND,Saturday
2013-06-09,WEEKEND,Sunday
2013-06-15,WEEKEND,Saturday
2013-06-16,WEEKEND,Sunday
2013-06-22,WEEKEND,Saturday
2013-06-23,WEEKEND,Sunday
2013-06-29,WEEKEND,Saturday
2013-06-30,WEEKEND,Sunday
2013-07-04,CLOSED,Independence Day
2013-07-06,WEEKEND,Saturday
2013-07-07,WEEKEND,Sunday
2013-07-13,WEEKEND,Saturday
2013-07-14,WEEKEND,Sunday
2013-07-20,WEEKEND,Saturday
2013-07-21,WEEKEND,Sunday
2013-07-27,WEEKEND,Saturday
2013-07-28,WEEKEND,Sunday
2013-08-03,WEEKEND,Saturday
2013-08-04,WEEKEND,Sunday
2013-08-10,WEEKEND,Saturday
2013-08-11,WEEKEND,Sunday
2013-08-17,WEEKEND,Saturday
2013-08-18,WEEKEND,Sunday
2013-08-24,WEEKEND,Saturday
2013-08-25,WEEKEND,Sunday
2013-08-31,WEEKEND,Saturday
2013-09-01,WEEKEND,Sunday
2013-09-02,CLOSED,Labor Day
2013-09-07,WEEKEND,Saturday
2013-09-08,WEEKEND,Sunday
2013-09-14,WEEKEND,Saturday
2013-09-15,WEEKEND,Sunday
2013-09-21,WEEKEND,Saturday
2013-09-22,WEEKEND,Sunday
2013-09-28,WEEKEND,Saturday
2013-09-29,WEEKEND,Sunday
2013-10-05,WEEKEND,Saturday
2013-10-06,WEEKEND,Sunday
2013-10-12,WEEKEND,Saturday
2013-10-13,WEEKEND,Sunday
2013-10-19,WEEKEND,Saturday
2013-10-20,WEEKEND,Sunday
2013-10-26,WEEKEND,Saturday
2013-10-27,WEEKEND,Sunday
2013-11-02,WEEKEND,Saturday
2013-11-03,WEEKEND,Sunday
2013-11-09,WEEKEND,Saturday
2013-11-10,WEEKEND,Sunday
2013-11-16,WEEKEND,Saturday
2013-11-17,WEEKEND,Sunday
2013-11-23,WEEKEND,Saturday
2013-11-24,WEEKEND,Sunday
2013-11-28,CLOSED,Thanksgiving Day
2013-11-30,WEEKEND,Saturday
2013-12-01,WEEKEND,Sunday
2013-12-07,WEEKEND,Saturday
2013-12-08,WEEKEND,Sunday
2013-12-14,WEEKEND,Saturday
2013-12-15,WEEKEND,Sunday
2013-12-21,WEEKEND,Saturday
2013-12-22,WEEKEND,Sunday
2013-12-25,CLOSED,Christmas Day
2013-12-28,WEEKEND,Saturday
2013-12-29,WEEKEND,Sunday
2014-01-01,CLOSED,New Year's Day
2014-01-04,WEEKEND,Saturday
2014-01-05,WEEKEND,Sunday
2014-01-11,WEEKEND,Saturday
2014-01-12,WEEKEND,Sunday
2014-01-18,WEEKEND,Saturday
2014-01-19,WEEKEND,Sunday
2014-01-25,WEEKEND,Saturday
2014-01-26,WEEKEND,Sunday
2014-02-01,WEEKEND,Saturday
2014-02-02,WEEKEND,Sunday
2014-02-08,WEEKEND,Saturday
2014-02-09,WEEKEND,Sunday
2014-02-15,WEEKEND,Saturday
2014-02-16,WEEKEND,Sunday
2014-02-22,WEEKEND,Saturday
2014-02-23,WEEKEND,Sunday
2014-03-01,WEEKEND,Saturday
2014-03-02,WEEKEND,Sunday
2014-03-08,WEEKEND,Saturday
2014-03-09,WEEKEND,Sunday
2014-03-15,WEEKEND,Saturday
2014-03-16,WEEKEND,Sunday
2014-03-22,WEEKEND,Saturday
2014-03-23,WEEKEND,Sunday
2014-03-29,WEEKEND,Saturday
2014-03-30,WEEKEND,Sunday
2014-04-05,WEEKEND,Saturday
2014-04-06,WEEKEND,Sunday
2014-04-12,WEEKEND,Saturday
2014-04-13,WEEKEND,Sunday
2014-04-19,WEEKEND,Saturday
2014-04-20,WEEKEND,Sunday
2014-04-26,WEEKEND,Saturday
2014-04-27,WEEKEND,Sunday
2014-05-03,WEEKEND,Saturday
2014-05-04,WEEKEND,Sunday
2014-05-10,WEEKEND,Saturday
2014-05-11,WEEKEND,Sunday
2014-05-17,WEEKEND,Saturday
2014-05-18,WEEKEND,Sunday
2014-05-24,WEEKEND,Saturday
2014-05-25,WEEKEND,Sunday
2014-05-26,CLOSED,Memorial Day
2014-05-31,WEEKEND,Saturday
2014-06-01,WEEKEND,Sunday
2014-06-07,WEEKEND,Saturday
2014-06-08,WEEKEND,Sunday
2014-06-14,WEEKEND,Saturday
2014-06-15,WEEKEND,Sunday
2014-06-21,WEEKEND,Saturday
2014-06-22,WEEKEND,Sunday
2014-06-28,WEEKEND,Saturday
2014-06-29,WEEKEND,Sunday
2014-07-04,CLOSED,Independence Day
2014-07-05,WEEKEND,Saturday
2014-07-06,WEEKEND,Sunday
2014-07-12,WEEKEND,Saturday
2014-07-13,WEEKEND,Sunday
2014-07-19,WEEKEND,Saturday
2014-07-20,WEEKEND,Sunday
2014-07-26,WEEKEND,Saturday
2014-07-27,WEEKEND,Sunday
2014-08-02,WEEKEND,Saturday
2014-08-03,WEEKEND,Sunday
2014-08-09,WEEKEND,Saturday
2014-08-10,WEEKEND,Sunday
2014-08-16,WEEKEND,Saturday
2014-08-17,WEEKEND,Sunday
2014-08-23,WEEKEND,Saturday
2014-08-24,WEEKEND,Sunday
2014-08-30,WEEKEND,Saturday
2014-08-31,WEEKEND,Sunday
2014-09-01,CLOSED,Labor Day
2014-09-06,WEEKEND,Saturday
2014-09-07,WEEKEND,Sunday
2014-09-13,WEEKEND,Saturday
2014-09-14,WEEKEND,Sunday
2014-09-20,WEEKEND,Saturday
2014-09-21,WEEKEND,Sunday
2014-09-27,WEEKEND,Saturday
2014-09-28,WEEKEND,Sunday
2014-10-04,WEEKEND,Saturday
2014-10-05,WEEKEND,Sunday
2014-10-11,WEEKEND,Saturday
2014-10-12,WEEKEND,Sunday
2014-10-18,WEEKEND,Saturday
2014-10-19,WEEKEND,Sunday
2014-10-25,WEEKEND,Saturday
2014-10-26,WEEKEND,Sunday
2014-11-01,WEEKEND,Saturday
2014-11-02,WEEKEND,Sunday
2014-11-08,WEEKEND,Saturday
2014-11-09,WEEKEND,Sunday
2014-11-15,WEEKEND,Saturday
2014-11-16,WEEKEND,Sunday
2014-11-22,WEEKEND,Saturday
2014-11-23,WEEKEND,Sunday
2014-11-27,CLOSED,Thanksgiving Day
2014-11-29,WEEKEND,Saturday
2014-11-30,WEEKEND,Sunday
2014-12-06,WEEKEND,Saturday
2014-12-07,WEEKEND,Sunday
2014-12-13,WEEKEND,Saturday
2014-12-14,WEEKEND,Sunday
2014-12-20,WEEKEND,Saturday
2014-12-21,WEEKEND,Sunday
2014-12-25,CLOSED,Christmas Day
2014-12-27,WEEKEND,Saturday
2014-12-28,WEEKEND,Sunday
2015-01-01,CLOSED,New Year's Day
2015-01-03,WEEKEND,Saturday
2015-01-04,WEEKEND,Sunday
2015-01-10,WEEKEND,Saturday
2015-01-11,WEEKEND,Sunday
2015-01-17,WEEKEND,Saturday
2015-01-18,WEEKEND,Sunday
2015-01-24,WEEKEND,Saturday
2015-01-25,WEEKEND,Sunday
2015-01-31,WEEKEND,Saturday
2015-02-01,WEEKEND,Sunday
2015-02-07,WEEKEND,Saturday
2015-02-08,WEEKEND,Sunday
2015-02-14,WEEKEND,Saturday
2015-02-15,WEEKEND,Sunday
2015-02-21,WEEKEND,Saturday
2015-02-22,WEEKEND,Sunday
2015-02-28,WEEKEND,Saturday
2015-03-01,WEEKEND,Sunday
2015-03-07,WEEKEND,Saturday
2015-03-08,WEEKEND,Sunday
2015-03-14,WEEKEND,Saturday
2015-03-15,WEEKEND,Sunday
2015-03-21,WEEKEND,Saturday
2015-03-22,WEEKEND,Sunday
2015-03-28,WEEKEND,Saturday
2015-03-29,WEEKEND,Sunday
2015-04-04,WEEKEND,Saturday
2015-04-05,WEEKEND,Sunday
2015-04-11,WEEKEND,Saturday
2015-04-12,WEEKEND,Sunday
2015-04-18,WEEKEND,Saturday
2015-04-19,WEEKEND,Sunday
2015-04-25,WEEKEND,Saturday
2015-04-26,WEEKEND,Sunday
2015-05-02,WEEKEND,Saturday
2015-05-03,WEEKEND,Sunday
2015-05-09,WEEKEND,Saturday
2015-05-10,WEEKEND,Sunday
2015-05-16,WEEKEND,Saturday
2015-05-17,WEEKEND,Sunday
2015-05-23,WEEKEND,Saturday
2015-05-24,WEEKEND,Sunday
2015-05-25,CLOSED,Memorial Day
2015-05-30,WEEKEND,Saturday
2015-05-31,WEEKEND,Sunday
2015-06-06,WEEKEND,Saturday
2015-06-07,WEEKEND,Sunday
2015-06-13,WEEKEND,Saturday
2015-06-14,WEEKEND,Sunday
2015-06-20,WEEKEND,Saturday
2015-06-21,WEEKEND,Sunday
2015-06-27,WEEKEND,Saturday
2015-06-28,WEEKEND,Sunday
2015-07-04,CLOSED,Independence Day
2015-07-05,WEEKEND,Sunday
2015-07-11,WEEKEND,Saturday
2015-07-12,WEEKEND,Sunday
2015-07-18,WEEKEND,Saturday
2015-07-19,WEEKEND,Sunday
2015-07-25,WEEKEND,Saturday
2015-07-26,WEEKEND,Sunday
2015-08-01,WEEKEND,Saturday
2015-08-02,WEEKEND,Sunday
2015-08-08,WEEKEND,Saturday
2015-08-09,WEEKEND,Sunday
2015-08-15,WEEKEND,Saturday
2015-08-16,WEEKEND,Sunday
2015-08-22,WEEKEND,Saturday
2015-08-23,WEEKEND,Sunday
2015-08-29,WEEKEND,Saturday
2015-08-30,WEEKEND,Sunday
2015-09-05,WEEKEND,Saturday
2015-09-06,WEEKEND,Sunday
2015-09-07,CLOSED,Labor Day
2015-09-12,WEEKEND,Saturday
2015-09-13,WEEKEND,Sunday
2015-09-19,WEEKEND,Saturday
2015-09-20,WEEKEND,Sunday
2015-09-26,WEEKEND,Saturday
2015-09-27,WEEKEND,Sunday
2015-10-03,WEEKEND,Saturday
2015-10-04,WEEKEND,Sunday
2015-10-10,WEEKEND,Saturday
2015-10-11,WEEKEND,Sunday
2015-10-17,WEEKEND,Saturday
2015-10-18,WEEKEND,Sunday
2015-10-24,WEEKEND,Saturday
2015-10-25,WEEKEND,Sunday
2015-10-31,WEEKEND,Saturday
2015-11-01,WEEKEND,Sunday
2015-11-07,WEEKEND,Saturday
2015-11-08,WEEKEND,Sunday
2015-11-14,WEEKEND,Saturday
2015-11-15,WEEKEND,Sunday
2015-11-21,WEEKEND,Saturday
2015-11-22,WEEKEND,Sunday
2015-11-26,CLOSED,Thanksgiving Day
2015-11-28,WEEKEND,Saturday
2015-11-29,WEEKEND,Sunday
2015-12-05,WEEKEND,Saturday
2015-12-06,WEEKEND,Sunday
2015-12-12,WEEKEND,Saturday
2015-12-13,WEEKEND,Sunday
2015-12-19,WEEKEND,Saturday
2015-12-20,WEEKEND,Sunday
2015-12-25,CLOSED,Christmas Day
2015-12-26,WEEKEND,Saturday
2015-12-27,WEEKEND,Sunday
2016-01-01,CLOSED,New Year's Day
2016-01-02,WEEKEND,Saturday
2016-01-03,WEEKEND,Sunday
2016-01-09,WEEKEND,Saturday
2016-01-10,WEEKEND,Sunday
2016-01-16,WEEKEND,Saturday
2016-01-17,WEEKEND,Sunday
2016-01-23,WEEKEND,Saturday
2016-01-24,WEEKEND,Sunday
2016-01-30,WEEKEND,Saturday
2016-01-31,WEEKEND,Sunday
2016-02-06,WEEKEND,Saturday
2016-02-07,WEEKEND,Sunday
2016-02-13,WEEKEND,Saturday
2016-02-14,WEEKEND,Sunday
2016-02-20,WEEKEND,Saturday
2016-02-21,WEEKEND,Sunday
2016-02-27,WEEKEND,Saturday
2016-02-28,WEEKEND,Sunday
2016-03-05,WEEKEND,Saturday
2016-03-06,WEEKEND,Sunday
2016-03-12,WEEKEND,Saturday
2016-03-13,WEEKEND,Sunday
2016-03-19,WEEKEND,Saturday
2016-03-20,WEEKEND,Sunday
2016-03-26,WEEKEND,Saturday
2016-03-27,WEEKEND,Sunday
2016-04-02,WEEKEND,Saturday
2016-04-03,WEEKEND,Sunday
2016-04-09,WEEKEND,Saturday
2016-04-10,WEEKEND,Sunday
2016-04-16,WEEKEND,Saturday
2016-04-17,WEEKEND,Sunday
2016-04-23,WEEKEND,Saturday
2016-04-24,WEEKEND,Sunday
2016-04-30,WEEKEND,Saturday
2016-05-01,WEEKEND,Sunday
2016-05-07,WEEKEND,Saturday
2016-05-08,WEEKEND,Sunday
2016-05-14,WEEKEND,Saturday
2016-05-15,WEEKEND,Sunday
2016-05-21,WEEKEND,Saturday
2016-05-22,WEEKEND,Sunday
2016-05-28,WEEKEND,Saturday
2016-05-29,WEEKEND,Sunday
2016-05-30,CLOSED,Memorial Day
2016-06-04,WEEKEND,Saturday
2016-06-05,WEEKEND,Sunday
2016-06-11,WEEKEND,Saturday
2016-06-12,WEEKEND,Sunday
2016-06-18,WEEKEND,Saturday
2016-06-19,WEEKEND,Sunday
2016-06-25,WEEKEND,Saturday
2016-06-26,WEEKEND,Sunday
2016-07-02,WEEKEND,Saturday
2016-07-03,WEEKEND,Sunday
2016-07-04,CLOSED,Independence Day
2016-07-09,WEEKEND,Saturday
2016-07-10,WEEKEND,Sunday
2016-07-16,WEEKEND,Saturday
2016-07-17,WEEKEND,Sunday
2016-07-23,WEEKEND,Saturday
2016-07-24,WEEKEND,Sunday
2016-07-30,WEEKEND,Saturday
2016-07-31,WEEKEND,Sunday
2016-08-06,WEEKEND,Saturday
2016-08-07,WEEKEND,Sunday
2016-08-13,WEEKEND,Saturday
2016-08-14,WEEKEND,Sunday
2016-08-20,WEEKEND,Saturday
2016-08-21,WEEKEND,Sunday
2016-08-27,WEEKEND,Saturday
2016-08-28,WEEKEND,Sunday
2016-09-03,WEEKEND,Saturday
2016-09-04,WEEKEND,Sunday
2016-09-05,CLOSED,Labor Day
2016-09-10,WEEKEND,Saturday
2016-09-11,WEEKEND,Sunday
2016-09-17,WEEKEND,Saturday
2016-09-18,WEEKEND,Sunday
2016-09-24,WEEKEND,Saturday
2016-09-25,WEEKEND,Sunday
2016-10-01,WEEKEND,Saturday
2016-10-02,WEEKEND,Sunday
2016-10-08,WEEKEND,Saturday
2016-10-09,WEEKEND,Sunday
2016-10-15,WEEKEND,Saturday
2016-10-16,WEEKEND,Sunday
2016-10-22,WEEKEND,Saturday
2016-10-23,WEEKEND,Sunday
2016-10-29,WEEKEND,Saturday
2016-10-30,WEEKEND,Sunday
2016-11-05,WEEKEND,Saturday
2016-11-06,WEEKEND,Sunday
2016-11-12,WEEKEND,Saturday
2016-11-13,WEEKEND,Sunday
2016-11-19,WEEKEND,Saturday
2016-11-20,WEEKEND,Sunday
2016-11-24,CLOSED,Thanksgiving Day
2016-11-26,WEEKEND,Saturday
2016-11-27,WEEKEND,Sunday
2016-12-03,WEEKEND,Saturday
2016-12-04,WEEKEND,Sunday
2016-12-10,WEEKEND,Saturday
2016-12-11,WEEKEND,Sunday
2016-12-17,WEEKEND,Saturday
2016-12-18,WEEKEND,Sunday
2016-12-24,WEEKEND,Saturday
2016-12-25,CLOSED,Christmas Day
2016-12-31,WEEKEND,Saturday
2017-01-01,CLOSED,New Year's Day
2017-01-07,WEEKEND,Saturday
2017-01-08,WEEKEND,Sunday
2017-01-14,WEEKEND,Saturday
2017-01-15,WEEKEND,Sunday
2017-01-21,WEEKEND,Saturday
2017-01-22,WEEKEND,Sunday
2017-01-28,WEEKEND,Saturday
2017-01-29,WEEKEND,Sunday
2017-02-04,WEEKEND,Saturday
2017-02-05,WEEKEND,Sunday
2017-02-11,WEEKEND,Saturday
2017-02-12,WEEKEND,Sunday
2017-02-18,WEEKEND,Saturday
2017-02-19,WEEKEND,Sunday
2017-02-25,WEEKEND,Saturday
2017-02-26,WEEKEND,Sunday
2017-03-04,WEEKEND,Saturday
2017-03-05,WEEKEND,Sunday
2017-03-11,WEEKEND,Saturday
2017-03-12,WEEKEND,Sunday
2017-03-18,WEEKEND,Saturday
2017-03-19,WEEKEND,Sunday
2017-03-25,WEEKEND,Saturday
2017-03-26,WEEKEND,Sunday
2017-04-01,WEEKEND,Saturday
2017-04-02,WEEKEND,Sunday
2017-04-08,WEEKEND,Saturday
2017-04-09,WEEKEND,Sunday
2017-04-15,WEEKEND,Saturday
2017-04-16,WEEKEND,Sunday
2017-04-22,WEEKEND,Saturday
2017-04-23,WEEKEND,Sunday
2017-04-29,WEEKEND,Saturday
2017-04-30,WEEKEND,Sunday
2017-05-06,WEEKEND,Saturday
2017-05-07,WEEKEND,Sunday
2017-05-13,WEEKEND,Saturday
2017-05-14,WEEKEND,Sunday
2017-05-20,WEEKEND,Saturday
2017-05-21,WEEKEND,Sunday
2017-05-27,WEEKEND,Saturday
2017-05-28,WEEKEND,Sunday
2017-05-29,CLOSED,Memorial Day
2017-06-03,WEEKEND,Saturday
2017-06-04,WEEKEND,Sunday
2017-06-10,WEEKEND,Saturday
2017-06-11,WEEKEND,Sunday
2017-06-17,WEEKEND,Saturday
2017-06-18,WEEKEND,Sunday
2017-06-24,WEEKEND,Saturday
2017-06-25,WEEKEND,Sunday
2017-07-01,WEEKEND,Saturday
2017-07-02,WEEKEND,Sunday
2017-07-04,CLOSED,Independence Day
2017-07-08,WEEKEND,Saturday
2017-07-09,WEEKEND,Sunday
2017-07-15,WEEKEND,Saturday
2017-07-16,WEEKEND,Sunday
2017-07-22,WEEKEND,Saturday
2017-07-23,WEEKEND,Sunday
2017-07-29,WEEKEND,Saturday
2017-07-30,WEEKEND,Sunday
2017-08-05,WEEKEND,Saturday
2017-08-06,WEEKEND,Sunday
2017-08-12,WEEKEND,Saturday
2017-08-13,WEEKEND,Sunday
2017-08-19,WEEKEND,Saturday
2017-08-20,WEEKEND,Sunday
2017-08-26,WEEKEND,Saturday
2017-08-27,WEEKEND,Sunday
2017-09-02,WEEKEND,Saturday
2017-09-03,WEEKEND,Sunday
2017-09-04,CLOSED,Labor Day
2017-09-09,WEEKEND,Saturday
2017-09-10,WEEKEND,Sunday
2017-09-16,WEEKEND,Saturday
2017-09-17,WEEKEND,Sunday
2017-09-23,WEEKEND,Saturday
2017-09-24,WEEKEND,Sunday
2017-09-30,WEEKEND,Saturday
2017-10-01,WEEKEND,Sunday
2017-10-07,WEEKEND,Saturday
2017-10-08,WEEKEND,Sunday
2017-10-14,WEEKEND,Saturday
2017-10-15,WEEKEND,Sunday
2017-10-21,WEEKEND,Saturday
2017-10-22,WEEKEND,Sunday
2017-10-28,WEEKEND,Saturday
2017-10-29,WEEKEND,Sunday
2017-11-04,WEEKEND,Saturday
2017-11-05,WEEKEND,Sunday
2017-11-11,WEEKEND,Saturday
2017-11-12,WEEKEND,Sunday
2017-11-18,WEEKEND,Saturday
2017-11-19,WEEKEND,Sunday
2017-11-23,CLOSED,Thanksgiving Day
2017-11-25,WEEKEND,Saturday
2017-11-26,WEEKEND,Sunday
2017-12-02,WEEKEND,Saturday
2017-12-03,WEEKEND,Sunday
2017-12-09,WEEKEND,Saturday
2017-12-10,WEEKEND,Sunday
2017-12-16,WEEKEND,Saturday
2017-12-17,WEEKEND,Sunday
2017-12-23,WEEKEND,Saturday
2017-12-24,WEEKEND,Sunday
2017-12-25,CLOSED,Christmas Day
2017-12-30,WEEKEND,Saturday
2017-12-31,WEEKEND,Sunday
